order_id,order_date,region,product,category,quantity,price,revenue
2394,2023-04-10 17:00:00,East,Phone,Electronics,1,738,738
2395,2023-04-10 18:00:00,North,Headphones,Electronics,4,659,2636
2396,2023-04-10 19:00:00,West,Headphones,Electronics,3,360,1080
2397,2023-04-10 20:00:00,West,Laptop,Accessories,1,672,672
2398,2023-04-10 21:00:00,East,Tablet,Accessories,2,733,1466
2399,2023-04-10 22:00:00,East,Headphones,Electronics,3,701,2103
2400,2023-04-10 23:00:00,West,Headphones,Accessories,3,458,1374
2401,2023-04-11 00:00:00,North,Headphones,Accessories,1,354,354
2402,2023-04-11 01:00:00,West,Tablet,Accessories,4,701,2804
2403,2023-04-11 02:00:00,East,Tablet,Electronics,3,614,1842
2404,2023-04-11 03:00:00,North,Laptop,Electronics,2,379,758
2405,2023-04-11 04:00:00,East,Phone,Accessories,3,216,648
2406,2023-04-11 05:00:00,North,Tablet,Electronics,4,709,2836
2407,2023-04-11 06:00:00,South,Phone,Accessories,2,261,522
2408,2023-04-11 07:00:00,East,Phone,Accessories,4,951,3804
2409,2023-04-11 08:00:00,East,Tablet,Accessories,1,986,986
2410,2023-04-11 09:00:00,West,Headphones,Electronics,3,397,1191
2411,2023-04-11 10:00:00,East,Laptop,Electronics,2,396,792
2412,2023-04-11 11:00:00,East,Phone,Accessories,4,693,2772
2413,2023-04-11 12:00:00,South,Headphones,Electronics,1,457,457
2414,2023-04-11 13:00:00,East,Tablet,Accessories,2,759,1518
2415,2023-04-11 14:00:00,South,Phone,Electronics,3,617,1851
2416,2023-04-11 15:00:00,South,Phone,Electronics,3,477,1431
2417,2023-04-11 16:00:00,South,Phone,Electronics,4,796,3184
2418,2023-04-11 17:00:00,South,Headphones,Accessories,2,525,1050
2419,2023-04-11 18:00:00,North,Headphones,Accessories,1,863,863
2420,2023-04-11 19:00:00,West,Headphones,Accessories,1,636,636
2421,2023-04-11 20:00:00,North,Phone,Electronics,1,652,652
2422,2023-04-11 21:00:00,East,Phone,Accessories,4,268,1072
2423,2023-04-11 22:00:00,North,Laptop,Accessories,1,614,614
2424,2023-04-11 23:00:00,North,Laptop,Accessories,2,463,926
2425,2023-04-12 00:00:00,East,Headphones,Accessories,4,782,3128
2426,2023-04-12 01:00:00,East,Headphones,Electronics,3,529,1587
2427,2023-04-12 02:00:00,East,Tablet,Electronics,4,668,2672
2428,2023-04-12 03:00:00,North,Headphones,Accessories,4,182,728
2429,2023-04-12 04:00:00,North,Laptop,Electronics,4,429,1716
2430,2023-04-12 05:00:00,East,Laptop,Electronics,2,790,1580
2431,2023-04-12 06:00:00,West,Laptop,Electronics,3,232,696
2432,2023-04-12 07:00:00,West,Phone,Electronics,3,697,2091
2433,2023-04-12 08:00:00,South,Phone,Electronics,4,556,2224
2434,2023-04-12 09:00:00,East,Headphones,Accessories,4,452,1808
2435,2023-04-12 10:00:00,South,Tablet,Electronics,4,882,3528
2436,2023-04-12 11:00:00,West,Tablet,Accessories,2,443,886
2437,2023-04-12 12:00:00,South,Tablet,Accessories,2,193,386
2438,2023-04-12 13:00:00,East,Phone,Accessories,1,481,481
2439,2023-04-12 14:00:00,East,Laptop,Electronics,3,967,2901
2440,2023-04-12 15:00:00,East,Laptop,Electronics,1,861,861
2441,2023-04-12 16:00:00,North,Phone,Electronics,1,394,394
2442,2023-04-12 17:00:00,South,Tablet,Electronics,4,297,1188
2443,2023-04-12 18:00:00,West,Tablet,Accessories,2,178,356
2444,2023-04-12 19:00:00,West,Headphones,Accessories,1,777,777
2445,2023-04-12 20:00:00,West,Headphones,Accessories,1,650,650
2446,2023-04-12 21:00:00,North,Tablet,Electronics,1,919,919
2447,2023-04-12 22:00:00,North,Phone,Accessories,4,313,1252
2448,2023-04-12 23:00:00,East,Tablet,Accessories,4,742,2968
2449,2023-04-13 00:00:00,West,Headphones,Accessories,2,768,1536
2450,2023-04-13 01:00:00,North,Tablet,Electronics,1,993,993
2451,2023-04-13 02:00:00,East,Phone,Accessories,1,258,258
2452,2023-04-13 03:00:00,West,Laptop,Accessories,2,933,1866
2453,2023-04-13 04:00:00,South,Phone,Electronics,2,838,1676
2454,2023-04-13 05:00:00,East,Phone,Accessories,2,656,1312
2455,2023-04-13 06:00:00,North,Headphones,Electronics,3,300,900
2456,2023-04-13 07:00:00,North,Phone,Accessories,2,121,242
2457,2023-04-13 08:00:00,East,Phone,Electronics,4,438,1752
2458,2023-04-13 09:00:00,East,Headphones,Electronics,3,341,1023
2459,2023-04-13 10:00:00,North,Headphones,Electronics,2,840,1680
2460,2023-04-13 11:00:00,South,Laptop,Accessories,4,337,1348
2461,2023-04-13 12:00:00,West,Tablet,Accessories,2,248,496
2462,2023-04-13 13:00:00,South,Phone,Electronics,2,884,1768
2463,2023-04-13 14:00:00,East,Headphones,Electronics,3,678,2034
2464,2023-04-13 15:00:00,South,Laptop,Electronics,4,106,424
2465,2023-04-13 16:00:00,North,Tablet,Electronics,1,332,332
2466,2023-04-13 17:00:00,East,Headphones,Electronics,2,968,1936
2467,2023-04-13 18:00:00,West,Tablet,Electronics,3,903,2709
2468,2023-04-13 19:00:00,North,Tablet,Electronics,4,867,3468
2469,2023-04-13 20:00:00,North,Phone,Electronics,2,678,1356
2470,2023-04-13 21:00:00,West,Phone,Electronics,1,861,861
2471,2023-04-13 22:00:00,West,Headphones,Electronics,4,176,704
2472,2023-04-13 23:00:00,South,Tablet,Electronics,4,588,2352
2473,2023-04-14 00:00:00,East,Headphones,Electronics,3,186,558
2474,2023-04-14 01:00:00,West,Headphones,Accessories,2,863,1726
2475,2023-04-14 02:00:00,West,Tablet,Electronics,2,321,642
2476,2023-04-14 03:00:00,East,Headphones,Accessories,4,512,2048
2477,2023-04-14 04:00:00,West,Tablet,Accessories,2,683,1366
2478,2023-04-14 05:00:00,West,Tablet,Accessories,4,301,1204
2479,2023-04-14 06:00:00,South,Tablet,Electronics,1,670,670
2480,2023-04-14 07:00:00,North,Tablet,Accessories,3,375,1125
2481,2023-04-14 08:00:00,North,Laptop,Electronics,2,320,640
2482,2023-04-14 09:00:00,North,Tablet,Accessories,2,256,512
2483,2023-04-14 10:00:00,North,Phone,Electronics,3,280,840
2484,2023-04-14 11:00:00,West,Phone,Electronics,1,824,824
2485,2023-04-14 12:00:00,East,Phone,Accessories,1,228,228
2486,2023-04-14 13:00:00,East,Tablet,Accessories,1,342,342
2487,2023-04-14 14:00:00,South,Phone,Electronics,1,271,271
2488,2023-04-14 15:00:00,South,Laptop,Accessories,1,602,602
2489,2023-04-14 16:00:00,West,Headphones,Electronics,4,579,2316
2490,2023-04-14 17:00:00,East,Tablet,Electronics,2,976,1952
2491,2023-04-14 18:00:00,East,Phone,Electronics,2,369,738
2492,2023-04-14 19:00:00,North,Laptop,Accessories,2,520,1040
2493,2023-04-14 20:00:00,West,Headphones,Electronics,4,262,1048
2494,2023-04-14 21:00:00,West,Laptop,Electronics,3,123,369
2495,2023-04-14 22:00:00,North,Phone,Electronics,1,596,596
2496,2023-04-14 23:00:00,West,Laptop,Electronics,3,292,876
2497,2023-04-15 00:00:00,West,Headphones,Accessories,1,977,977
2498,2023-04-15 01:00:00,South,Phone,Accessories,1,489,489
2499,2023-04-15 02:00:00,East,Headphones,Accessories,3,596,1788
2500,2023-04-15 03:00:00,West,Laptop,Accessories,2,905,1810
2501,2023-04-15 04:00:00,South,Tablet,Electronics,4,228,912
2502,2023-04-15 05:00:00,East,Tablet,Electronics,3,652,1956
2503,2023-04-15 06:00:00,North,Tablet,Electronics,2,642,1284
2504,2023-04-15 07:00:00,South,Tablet,Electronics,1,135,135
2505,2023-04-15 08:00:00,South,Headphones,Electronics,2,556,1112
2506,2023-04-15 09:00:00,East,Tablet,Electronics,1,460,460
2507,2023-04-15 10:00:00,North,Headphones,Accessories,1,864,864
2508,2023-04-15 11:00:00,South,Phone,Electronics,2,976,1952
2509,2023-04-15 12:00:00,West,Tablet,Electronics,1,314,314
2510,2023-04-15 13:00:00,West,Headphones,Electronics,4,386,1544
2511,2023-04-15 14:00:00,West,Tablet,Accessories,2,867,1734
2512,2023-04-15 15:00:00,North,Tablet,Electronics,3,468,1404
2513,2023-04-15 16:00:00,South,Tablet,Electronics,1,568,568
2514,2023-04-15 17:00:00,West,Headphones,Electronics,1,998,998
2515,2023-04-15 18:00:00,North,Laptop,Accessories,4,285,1140
2516,2023-04-15 19:00:00,West,Tablet,Electronics,4,573,2292
2517,2023-04-15 20:00:00,East,Tablet,Electronics,3,160,480
2518,2023-04-15 21:00:00,South,Phone,Accessories,1,361,361
2519,2023-04-15 22:00:00,South,Laptop,Electronics,3,887,2661
2520,2023-04-15 23:00:00,North,Headphones,Accessories,3,210,630
2521,2023-04-16 00:00:00,North,Phone,Electronics,1,928,928
2522,2023-04-16 01:00:00,South,Tablet,Accessories,3,240,720
2523,2023-04-16 02:00:00,West,Phone,Electronics,3,844,2532
2524,2023-04-16 03:00:00,West,Phone,Electronics,4,634,2536
2525,2023-04-16 04:00:00,East,Tablet,Accessories,4,178,712
2526,2023-04-16 05:00:00,West,Laptop,Electronics,3,593,1779
2527,2023-04-16 06:00:00,North,Laptop,Electronics,1,130,130
2528,2023-04-16 07:00:00,North,Phone,Accessories,4,615,2460
2529,2023-04-16 08:00:00,West,Tablet,Electronics,3,608,1824
2530,2023-04-16 09:00:00,North,Headphones,Accessories,2,729,1458
2531,2023-04-16 10:00:00,South,Phone,Electronics,2,165,330
2532,2023-04-16 11:00:00,South,Headphones,Accessories,3,609,1827
2533,2023-04-16 12:00:00,West,Phone,Electronics,2,470,940
2534,2023-04-16 13:00:00,South,Phone,Electronics,4,386,1544
2535,2023-04-16 14:00:00,South,Tablet,Accessories,1,275,275
2536,2023-04-16 15:00:00,East,Tablet,Electronics,3,222,666
2537,2023-04-16 16:00:00,East,Headphones,Accessories,4,330,1320
2538,2023-04-16 17:00:00,South,Headphones,Accessories,1,654,654
2539,2023-04-16 18:00:00,West,Laptop,Accessories,2,103,206
2540,2023-04-16 19:00:00,East,Tablet,Electronics,2,801,1602
2541,2023-04-16 20:00:00,North,Phone,Electronics,2,915,1830
2542,2023-04-16 21:00:00,North,Phone,Electronics,2,511,1022
2543,2023-04-16 22:00:00,North,Laptop,Accessories,4,349,1396
2544,2023-04-16 23:00:00,West,Tablet,Accessories,4,755,3020
2545,2023-04-17 00:00:00,South,Phone,Accessories,1,586,586
2546,2023-04-17 01:00:00,North,Laptop,Electronics,3,444,1332
2547,2023-04-17 02:00:00,West,Laptop,Accessories,1,993,993
2548,2023-04-17 03:00:00,East,Phone,Electronics,3,432,1296
2549,2023-04-17 04:00:00,South,Phone,Electronics,2,552,1104
2550,2023-04-17 05:00:00,East,Headphones,Electronics,2,257,514
2551,2023-04-17 06:00:00,West,Tablet,Electronics,2,676,1352
2552,2023-04-17 07:00:00,North,Headphones,Electronics,2,936,1872
2553,2023-04-17 08:00:00,North,Laptop,Electronics,4,369,1476
2554,2023-04-17 09:00:00,West,Phone,Electronics,1,686,686
2555,2023-04-17 10:00:00,North,Headphones,Electronics,3,517,1551
2556,2023-04-17 11:00:00,South,Laptop,Accessories,3,539,1617
2557,2023-04-17 12:00:00,West,Tablet,Electronics,4,128,512
2558,2023-04-17 13:00:00,East,Phone,Electronics,2,434,868
2559,2023-04-17 14:00:00,West,Headphones,Accessories,1,337,337
2560,2023-04-17 15:00:00,South,Tablet,Accessories,2,252,504
2561,2023-04-17 16:00:00,South,Headphones,Accessories,4,705,2820
2562,2023-04-17 17:00:00,West,Laptop,Accessories,3,848,2544
2563,2023-04-17 18:00:00,West,Tablet,Electronics,4,933,3732
2564,2023-04-17 19:00:00,North,Headphones,Accessories,3,214,642
2565,2023-04-17 20:00:00,South,Tablet,Accessories,1,907,907
2566,2023-04-17 21:00:00,West,Laptop,Accessories,3,830,2490
2567,2023-04-17 22:00:00,West,Tablet,Accessories,1,857,857
2568,2023-04-17 23:00:00,South,Headphones,Electronics,2,498,996
2569,2023-04-18 00:00:00,West,Laptop,Accessories,2,131,262
2570,2023-04-18 01:00:00,North,Phone,Accessories,4,631,2524
2571,2023-04-18 02:00:00,South,Headphones,Accessories,1,152,152
2572,2023-04-18 03:00:00,North,Headphones,Accessories,2,817,1634
2573,2023-04-18 04:00:00,North,Laptop,Electronics,1,830,830
2574,2023-04-18 05:00:00,North,Laptop,Accessories,2,294,588
2575,2023-04-18 06:00:00,North,Phone,Accessories,2,404,808
2576,2023-04-18 07:00:00,South,Headphones,Accessories,3,806,2418
2577,2023-04-18 08:00:00,North,Laptop,Electronics,4,444,1776
2578,2023-04-18 09:00:00,North,Phone,Accessories,3,181,543
2579,2023-04-18 10:00:00,West,Phone,Accessories,1,100,100
2580,2023-04-18 11:00:00,South,Laptop,Electronics,2,266,532
2581,2023-04-18 12:00:00,South,Headphones,Accessories,4,416,1664
2582,2023-04-18 13:00:00,East,Tablet,Electronics,2,282,564
2583,2023-04-18 14:00:00,South,Tablet,Electronics,2,997,1994
2584,2023-04-18 15:00:00,South,Phone,Accessories,3,961,2883
2585,2023-04-18 16:00:00,East,Tablet,Accessories,1,372,372
2586,2023-04-18 17:00:00,South,Tablet,Electronics,4,768,3072
2587,2023-04-18 18:00:00,South,Laptop,Electronics,4,472,1888
2588,2023-04-18 19:00:00,South,Phone,Accessories,4,461,1844
2589,2023-04-18 20:00:00,South,Headphones,Electronics,1,999,999
2590,2023-04-18 21:00:00,East,Phone,Electronics,4,300,1200
2591,2023-04-18 22:00:00,South,Laptop,Accessories,1,291,291
2592,2023-04-18 23:00:00,South,Tablet,Electronics,4,440,1760
2593,2023-04-19 00:00:00,East,Headphones,Electronics,2,398,796
2594,2023-04-19 01:00:00,West,Phone,Electronics,1,605,605
2595,2023-04-19 02:00:00,North,Tablet,Electronics,3,687,2061
2596,2023-04-19 03:00:00,West,Phone,Electronics,4,239,956
2597,2023-04-19 04:00:00,East,Headphones,Electronics,3,405,1215
2598,2023-04-19 05:00:00,North,Phone,Accessories,1,295,295
2599,2023-04-19 06:00:00,East,Phone,Electronics,2,160,320
2600,2023-04-19 07:00:00,East,Phone,Accessories,3,459,1377
2601,2023-04-19 08:00:00,South,Tablet,Accessories,3,406,1218
2602,2023-04-19 09:00:00,North,Headphones,Accessories,2,579,1158
2603,2023-04-19 10:00:00,South,Headphones,Accessories,2,432,864
2604,2023-04-19 11:00:00,North,Tablet,Accessories,1,965,965
2605,2023-04-19 12:00:00,East,Tablet,Accessories,4,182,728
2606,2023-04-19 13:00:00,East,Tablet,Accessories,3,433,1299
2607,2023-04-19 14:00:00,West,Laptop,Accessories,3,616,1848
2608,2023-04-19 15:00:00,North,Phone,Electronics,1,830,830
2609,2023-04-19 16:00:00,South,Phone,Accessories,4,865,3460
2610,2023-04-19 17:00:00,West,Headphones,Accessories,1,573,573
2611,2023-04-19 18:00:00,West,Phone,Accessories,3,493,1479
2612,2023-04-19 19:00:00,West,Laptop,Electronics,3,699,2097
2613,2023-04-19 20:00:00,South,Tablet,Accessories,2,820,1640
2614,2023-04-19 21:00:00,West,Headphones,Electronics,2,791,1582
2615,2023-04-19 22:00:00,South,Headphones,Accessories,4,819,3276
2616,2023-04-19 23:00:00,West,Phone,Accessories,3,884,2652
2617,2023-04-20 00:00:00,South,Headphones,Electronics,3,676,2028
2618,2023-04-20 01:00:00,East,Tablet,Accessories,2,479,958
2619,2023-04-20 02:00:00,East,Headphones,Electronics,1,120,120
2620,2023-04-20 03:00:00,East,Tablet,Electronics,1,978,978
2621,2023-04-20 04:00:00,East,Laptop,Accessories,3,276,828
2622,2023-04-20 05:00:00,East,Laptop,Accessories,3,462,1386
2623,2023-04-20 06:00:00,West,Tablet,Electronics,4,121,484
2624,2023-04-20 07:00:00,West,Phone,Electronics,4,936,3744
2625,2023-04-20 08:00:00,West,Headphones,Accessories,2,647,1294
2626,2023-04-20 09:00:00,South,Phone,Accessories,3,349,1047
2627,2023-04-20 10:00:00,South,Headphones,Accessories,1,760,760
2628,2023-04-20 11:00:00,South,Laptop,Electronics,4,172,688
2629,2023-04-20 12:00:00,South,Laptop,Accessories,2,190,380
2630,2023-04-20 13:00:00,East,Laptop,Electronics,2,275,550
2631,2023-04-20 14:00:00,East,Headphones,Accessories,1,225,225
2632,2023-04-20 15:00:00,East,Laptop,Electronics,4,303,1212
2633,2023-04-20 16:00:00,North,Laptop,Electronics,1,345,345
2634,2023-04-20 17:00:00,West,Laptop,Accessories,2,710,1420
2635,2023-04-20 18:00:00,South,Laptop,Electronics,3,370,1110
2636,2023-04-20 19:00:00,South,Phone,Electronics,1,143,143
2637,2023-04-20 20:00:00,East,Laptop,Electronics,2,833,1666
2638,2023-04-20 21:00:00,South,Laptop,Electronics,3,708,2124
2639,2023-04-20 22:00:00,South,Phone,Electronics,3,647,1941
2640,2023-04-20 23:00:00,West,Phone,Accessories,4,267,1068
2641,2023-04-21 00:00:00,East,Headphones,Accessories,4,534,2136
2642,2023-04-21 01:00:00,West,Tablet,Electronics,2,129,258
2643,2023-04-21 02:00:00,North,Laptop,Accessories,1,893,893
2644,2023-04-21 03:00:00,North,Laptop,Electronics,3,696,2088
2645,2023-04-21 04:00:00,North,Laptop,Electronics,4,456,1824
2646,2023-04-21 05:00:00,East,Headphones,Accessories,4,590,2360
2647,2023-04-21 06:00:00,South,Laptop,Electronics,1,732,732
2648,2023-04-21 07:00:00,East,Tablet,Electronics,4,898,3592
2649,2023-04-21 08:00:00,East,Phone,Electronics,2,347,694
2650,2023-04-21 09:00:00,South,Headphones,Accessories,1,795,795
2651,2023-04-21 10:00:00,West,Phone,Accessories,3,352,1056
2652,2023-04-21 11:00:00,North,Laptop,Electronics,2,884,1768
2653,2023-04-21 12:00:00,West,Laptop,Electronics,3,820,2460
2654,2023-04-21 13:00:00,North,Laptop,Electronics,3,965,2895
2655,2023-04-21 14:00:00,East,Tablet,Electronics,4,481,1924
2656,2023-04-21 15:00:00,North,Tablet,Electronics,2,635,1270
2657,2023-04-21 16:00:00,East,Headphones,Accessories,2,733,1466
2658,2023-04-21 17:00:00,West,Phone,Accessories,1,836,836
2659,2023-04-21 18:00:00,East,Laptop,Accessories,2,999,1998
2660,2023-04-21 19:00:00,West,Laptop,Accessories,1,997,997
2661,2023-04-21 20:00:00,South,Laptop,Electronics,2,518,1036
2662,2023-04-21 21:00:00,South,Laptop,Electronics,3,222,666
2663,2023-04-21 22:00:00,South,Tablet,Accessories,1,393,393
2664,2023-04-21 23:00:00,East,Phone,Accessories,2,784,1568
2665,2023-04-22 00:00:00,South,Phone,Electronics,1,242,242
2666,2023-04-22 01:00:00,North,Headphones,Accessories,4,998,3992
2667,2023-04-22 02:00:00,West,Tablet,Electronics,4,610,2440
2668,2023-04-22 03:00:00,West,Laptop,Electronics,1,780,780
2669,2023-04-22 04:00:00,North,Phone,Electronics,1,156,156
2670,2023-04-22 05:00:00,East,Phone,Accessories,3,141,423
2671,2023-04-22 06:00:00,East,Tablet,Accessories,2,920,1840
2672,2023-04-22 07:00:00,West,Headphones,Accessories,4,730,2920
2673,2023-04-22 08:00:00,South,Headphones,Accessories,4,220,880
2674,2023-04-22 09:00:00,East,Laptop,Accessories,2,923,1846
2675,2023-04-22 10:00:00,East,Headphones,Electronics,4,862,3448
2676,2023-04-22 11:00:00,North,Phone,Accessories,4,442,1768
2677,2023-04-22 12:00:00,North,Headphones,Electronics,1,431,431
2678,2023-04-22 13:00:00,South,Laptop,Electronics,4,555,2220
2679,2023-04-22 14:00:00,East,Phone,Electronics,4,536,2144
2680,2023-04-22 15:00:00,East,Headphones,Accessories,4,440,1760
2681,2023-04-22 16:00:00,North,Headphones,Accessories,2,440,880
2682,2023-04-22 17:00:00,East,Tablet,Accessories,3,515,1545
2683,2023-04-22 18:00:00,West,Laptop,Accessories,1,948,948
2684,2023-04-22 19:00:00,North,Headphones,Accessories,3,281,843
2685,2023-04-22 20:00:00,South,Tablet,Accessories,4,776,3104
2686,2023-04-22 21:00:00,North,Phone,Accessories,4,363,1452
2687,2023-04-22 22:00:00,East,Tablet,Accessories,4,309,1236
2688,2023-04-22 23:00:00,South,Tablet,Electronics,3,622,1866
2689,2023-04-23 00:00:00,North,Headphones,Accessories,2,281,562
2690,2023-04-23 01:00:00,West,Headphones,Electronics,2,543,1086
2691,2023-04-23 02:00:00,West,Headphones,Electronics,1,350,350
2692,2023-04-23 03:00:00,North,Tablet,Electronics,3,237,711
2693,2023-04-23 04:00:00,West,Phone,Electronics,2,317,634
2694,2023-04-23 05:00:00,West,Laptop,Accessories,1,850,850
2695,2023-04-23 06:00:00,West,Tablet,Accessories,4,553,2212
2696,2023-04-23 07:00:00,South,Headphones,Electronics,4,982,3928
2697,2023-04-23 08:00:00,West,Laptop,Electronics,1,948,948
2698,2023-04-23 09:00:00,West,Phone,Electronics,2,186,372
2699,2023-04-23 10:00:00,West,Laptop,Accessories,3,909,2727
2700,2023-04-23 11:00:00,South,Headphones,Electronics,1,392,392
2701,2023-04-23 12:00:00,North,Tablet,Electronics,2,191,382
2702,2023-04-23 13:00:00,East,Tablet,Accessories,1,307,307
2703,2023-04-23 14:00:00,West,Headphones,Electronics,2,303,606
2704,2023-04-23 15:00:00,North,Tablet,Accessories,4,285,1140
2705,2023-04-23 16:00:00,West,Headphones,Accessories,1,184,184
2706,2023-04-23 17:00:00,South,Tablet,Electronics,3,926,2778
2707,2023-04-23 18:00:00,North,Tablet,Electronics,1,763,763
2708,2023-04-23 19:00:00,South,Tablet,Electronics,4,255,1020
2709,2023-04-23 20:00:00,West,Phone,Accessories,4,392,1568
2710,2023-04-23 21:00:00,West,Phone,Accessories,2,632,1264
2711,2023-04-23 22:00:00,South,Headphones,Accessories,4,260,1040
2712,2023-04-23 23:00:00,East,Phone,Electronics,2,485,970
2713,2023-04-24 00:00:00,South,Headphones,Electronics,4,584,2336
2714,2023-04-24 01:00:00,West,Laptop,Electronics,2,602,1204
